ID	title	region	serial
LA-H-AUEQA-USA	Samurai Jack: Battle Through Time	USA	LA-H-AUEQA-USA
LA-H-AUEQB-JPN	Samurai Jack: Battle Through Time	JPN	LA-H-AUEQB-JPN
LA-H-AUF6A-JPN	Psikyo Shooting Library Vol. 1	JPN	LA-H-AUF6A-JPN
LA-H-AUF8A-JPN	Psikyo Shooting Library Vol. 2	JPN	LA-H-AUF8A-JPN
LA-H-AUGBA-EUR	Hotline Miami Collection	EUR	LA-H-AUGBA-EUR
LA-H-AUGBA-USA	Hotline Miami Collection	USA	LA-H-AUGBA-USA
LA-H-AUGDB-EUR	Warlocks 2: God Slayers	EUR	LA-H-AUGDB-EUR
LA-H-AUGFA-EUR	Transformers: Battleground	EUR	LA-H-AUGFA-EUR
LA-H-AUGGA-EUR	Gigantosaurus The Game	EUR	LA-H-AUGGA-EUR
LA-H-AUGGA-USA	Gigantosaurus The Game	USA	LA-H-AUGGA-USA
LA-H-AUJDA-USA	Metaloid: Origin	USA	LA-H-AUJDA-USA
LA-H-AUKHB-USA	Dusk Diver	USA	LA-H-AUKHB-USA
LA-H-AUKJA-JPN	Gunvolt Chronicles: Luminous Avenger iX	JPN	LA-H-AUKJA-JPN
LA-H-AUKJB-USA	Gunvolt Chronicles: Luminous Avenger iX	USA	LA-H-AUKJB-USA
LA-H-AULRA-USA	Reel Fishing: Road Trip Adventure	USA	LA-H-AULRA-USA
LA-H-AULSA-USA	Return of the Obra Dinn	USA	LA-H-AULSA-USA
LA-H-AUM6A-USA	AeternoBlade II	USA	LA-H-AUM6A-USA
LA-H-AUM6B-EUR	AeternoBlade II	EUR	LA-H-AUM6B-EUR
LA-H-AUM9A-EUR	LEGO Jurassic World	EUR	LA-H-AUM9A-EUR
LA-H-AUMDA-JPN	Kingdom Hearts: Melody of Memory	JPN	LA-H-AUMDA-JPN
LA-H-AUMDB-EUR	Kingdom Hearts: Melody of Memory	EUR	LA-H-AUMDB-EUR
LA-H-AUMDB-USA	Kingdom Hearts: Melody of Memory	USA	LA-H-AUMDB-USA
LA-H-AUMJA-USA	Fight N Rage	USA	LA-H-AUMJA-USA
LA-H-AUMSA-EUR	Moving Out	EUR	LA-H-AUMSA-EUR
LA-H-AUMSA-USA	Moving Out	USA	LA-H-AUMSA-USA
LA-H-AUMUA-USA	DOOM 64	USA	LA-H-AUMUA-USA
LA-H-AUMYA-JPN	ESP.Ra.De PSI	JPN	LA-H-AUMYA-JPN
LA-H-AUNFB-JPN	Headliner: Novinews	JPN	LA-H-AUNFB-JPN
LA-H-AUNMA-EUR	Sturmwind EX	EUR	LA-H-AUNMA-EUR
LA-H-AUPMA-EUR	Overpass	EUR	LA-H-AUPMA-EUR
LA-H-AUPVA-USA	Demon’s Tilt	USA	LA-H-AUPVA-USA
LA-H-AUQ6A-JPN	Air Conflicts Collection	JPN	LA-H-AUQ6A-JPN
LA-H-AUQEA-EUR	Spiritfarer	EUR	LA-H-AUQEA-EUR
LA-H-AUQEA-USA	Spiritfarer	USA	LA-H-AUQEA-USA
LA-H-AUQHA-USA	Knights and Bikes	USA	LA-H-AUQHA-USA
LA-H-AUQNB-EUR	Disgaea 4 Complete+	EUR	LA-H-AUQNB-EUR
LA-H-AUQRC-EUR	FAR: Lone Sails	EUR	LA-H-AUQRC-EUR
LA-H-AUR8A-EUR	Garfield Kart: Furious Racing	EUR	LA-H-AUR8A-EUR
LA-H-AURLA-USA	Remothered	USA	LA-H-AURLA-USA
LA-H-AURPB-JPN	Megaquarium	JPN	LA-H-AURPB-JPN
LA-H-AURVC-EUR	The Witcher 3: Wild Hunt: Complete Edition	EUR	LA-H-AURVC-EUR
LA-H-AURVE-USA	The Witcher 3: Wild Hunt: Complete Edition	USA	LA-H-AURVE-USA
LA-H-AUS4A-EUR	Panzer Dragoon	EUR	LA-H-AUS4A-EUR
LA-H-AUS4A-USA	Panzer Dragoon	USA	LA-H-AUS4A-USA
LA-H-AUSBA-USA	Alien Isolation: The Collection	USA	LA-H-AUSBA-USA
LA-H-AUSDA-USA	Sakuna: Of Rice and Ruin	USA	LA-H-AUSDA-USA
LA-H-AUSDB-EUR	Sakuna: Of Rice and Ruin	EUR	LA-H-AUSDB-EUR
LA-H-AUSMA-USA	Narita Boy	USA	LA-H-AUSMA-USA
LA-H-AUTLA-USA	New Super Lucky's Tale	USA	LA-H-AUTLA-USA
LA-H-AUTLB-EUR	New Super Lucky's Tale	EUR	LA-H-AUTLB-EUR
LA-H-AUU2A-USA	Bug Fables: The Everlasting Sapling	USA	LA-H-AUU2A-USA
LA-H-AUU8A-USA	Stranded Sails: Explorers of the Cursed Islands	USA	LA-H-AUU8A-USA
LA-H-AUUAA-USA	AO Tennis 2	USA	LA-H-AUUAA-USA
LA-H-AUUAB-JPN	AO Tennis 2	JPN	LA-H-AUUAB-JPN
LA-H-AUUCA-EUR	Carrion	EUR	LA-H-AUUCA-EUR
LA-H-AUUCA-USA	Carrion	USA	LA-H-AUUCA-USA
LA-H-AUUNA-EUR	Trials of Mana	EUR	LA-H-AUUNA-EUR
LA-H-AUUNA-USA	Trials of Mana	USA	LA-H-AUUNA-USA
LA-H-AUUTA-EUR	XIII	EUR	LA-H-AUUTA-EUR
LA-H-AUV4A-EUR	Chroma Squad	EUR	LA-H-AUV4A-EUR
LA-H-AUVDA-EUR	Blacksad: Under the Skin	EUR	LA-H-AUVDA-EUR
LA-H-AUVDA-USA	Blacksad : Under the skin	USA	LA-H-AUVDA-USA
LA-H-AUVNA-ASI	Ghost 1.0 + Unepic Collection	ASI	LA-H-AUVNA-ASI
LA-H-AUVXA-USA	fault: milestone one	USA	LA-H-AUVXA-USA
LA-H-AUWFA-EUR	Bite the Bullet	EUR	LA-H-AUWFA-EUR
LA-H-AUWSA-EUR	Baldo: The Guardian Owls (Three Fairies Edition)	EUR	LA-H-AUWSA-EUR
LA-H-AUWSA-USA	Baldo: The Guardian Owls (Three Fairies Edition)	USA	LA-H-AUWSA-USA
LA-H-AUWWA-USA	Star Wars Jedi Knight II: Jedi Outcast	USA	LA-H-AUWWA-USA
LA-H-AUXCB-EUR	House Flipper	EUR	LA-H-AUXCB-EUR
LA-H-AUXKA-EUR	Mad Games Tycoon	EUR	LA-H-AUXKA-EUR
LA-H-AUXRB-EUR	Cooking Mama: Cookstar	EUR	LA-H-AUXRB-EUR
LA-H-AUYLA-USA	No More Heroes III	USA	LA-H-AUYLA-USA
LA-H-AUYNB-EUR	Ministry of Broadcast	EUR	LA-H-AUYNB-EUR
LA-H-AUYNB-USA	Ministry of Broadcast	USA	LA-H-AUYNB-USA
LA-H-AUYRA-JPN	Final Fantasy Crystal Chronicles Remastered Edition	JPN	LA-H-AUYRA-JPN
LA-H-AUYTA-EUR	Metro Redux	EUR	LA-H-AUYTA-EUR
LA-H-AUYTA-USA	Metro Redux	USA	LA-H-AUYTA-USA
LA-H-AUYTC-JPN	Metro Redux	JPN	LA-H-AUYTC-JPN
LA-H-AUZ4E-EUR	Minecraft Dungeons: Hero Edition	EUR	LA-H-AUZ4E-EUR
LA-H-AUZ4N-USA	Minecraft Dungeons Ultimate Edition	USA	LA-H-AUZ4N-USA
LA-H-AUZGA-USA	Cris Tales	USA	LA-H-AUZGA-USA
LA-H-AUZPA-EUR	Super Mario 3D World + Bowser's Fury	EUR	LA-H-AUZPA-EUR
LA-H-AUZPA-USA	Super Mario 3D World + Bowser's Fury	USA	LA-H-AUZPA-USA
LA-H-AV2CD-EUR	Void Bastards	EUR	LA-H-AV2CD-EUR
LA-H-AV2CD-USA	Void Bastards	USA	LA-H-AV2CD-USA
LA-H-AV2VC-ASI	Murder by Numbers	ASI	LA-H-AV2VC-ASI
LA-H-AV2XA-USA	Dreamscaper	USA	LA-H-AV2XA-USA
LA-H-AV37A-EUR	Finding Teddy II: Definitive Edition	EUR	LA-H-AV37A-EUR
LA-H-AV3AA-USA	Star Wars Jedi Knight: Jedi Academy	USA	LA-H-AV3AA-USA
LA-H-AV3JA-JPN	The Great Ace Attorney Chronicles	JPN	LA-H-AV3JA-JPN
LA-H-AV3JB-USA	The Great Ace Attorney Chronicles	USA	LA-H-AV3JB-USA
LA-H-AV3LA-USA	Gunbrick: Reloaded	USA	LA-H-AV3LA-USA
LA-H-AV3WC-CHT	TOHOU Spell Bubble	CHT	LA-H-AV3WC-CHT
LA-H-AV4EA-EUR	SuperEpic: The Entertainment War	EUR	LA-H-AV4EA-EUR
LA-H-AV4ED-USA	SuperEpic: The Entertainment War	USA	LA-H-AV4ED-USA
LA-H-AV56A-EUR	Shing!	EUR	LA-H-AV56A-EUR
LA-H-AV5JA-USA	Splatoon 3	USA	LA-H-AV5JA-USA
LA-H-AV5NA-JPN	Kemco RPG Selection Vol.1	JPN	LA-H-AV5NA-JPN
LA-H-AV5TA-USA	Trover Saves the Universe	USA	LA-H-AV5TA-USA
LA-H-AV5VA-USA	Family Feud	USA	LA-H-AV5VA-USA
LA-H-AV67A-JPN	Jump Force: Deluxe Edition	JPN	LA-H-AV67A-JPN
LA-H-AV67C-USA	Jump Force: Deluxe Edition	USA	LA-H-AV67C-USA
LA-H-AV6KA-ASI	Kemco RPG Omnibus	ASI	LA-H-AV6KA-ASI
LA-H-AV6KB-USA	Asdivine Collection	USA	LA-H-AV6KB-USA
LA-H-AV9BB-USA	Cotton Reboot!	USA	LA-H-AV9BB-USA
LA-H-AV9PA-JPN	Ultra Age	JPN	LA-H-AV9PA-JPN
LA-H-AV9PC-USA	Ultra Age	USA	LA-H-AV9PC-USA
LA-H-AV9ZA-EUR	Endling: Extinction is Forever	EUR	LA-H-AV9ZA-EUR
LA-H-AV9ZB-JPN	Endling: Extinction is Forever	JPN	LA-H-AV9ZB-JPN
LA-H-AVALA-EUR	Röki	EUR	LA-H-AVALA-EUR
LA-H-AVARB-USA	Fairy Tail	USA	LA-H-AVARB-USA
LA-H-AVASA-JPN	moon	JPN	LA-H-AVASA-JPN
LA-H-AVASA-USA	moon	USA	LA-H-AVASA-USA
LA-H-AVBDA-EUR	Freedom Finger	EUR	LA-H-AVBDA-EUR
LA-H-AVC3B-EUR	Bubble Bobble 4 Friends: The Baron is Back!	EUR	LA-H-AVC3B-EUR
LA-H-AVC3B-USA	Bubble Bobble 4 Friends: The Baron is Back!	USA	LA-H-AVC3B-USA
LA-H-AVCWA-USA	What the Golf?	USA	LA-H-AVCWA-USA
LA-H-AVCXA-JPN	Mistover	JPN	LA-H-AVCXA-JPN
LA-H-AVDBB-USA	Dungeon of the Endless	USA	LA-H-AVDBB-USA
LA-H-AVDGA-EUR	Into the Dead 2	EUR	LA-H-AVDGA-EUR
LA-H-AVDGA-USA	Into the Dead 2	USA	LA-H-AVDGA-USA
LA-H-AVDLC-USA	Little Town Hero	USA	LA-H-AVDLC-USA
LA-H-AVDZA-USA	Brigandine: The Legend of Runersia	USA	LA-H-AVDZA-USA
LA-H-AVDZB-CHT	Brigandine: The Legend of Runersia	CHT	LA-H-AVDZB-CHT
LA-H-AVDZC-EUR	Brigandine: The Legend of Runersia	EUR	LA-H-AVDZC-EUR
LA-H-AVEDA-USA	Kaze and the Wild Masks	USA	LA-H-AVEDA-USA
LA-H-AVEKA-USA	Waku Waku Sweets	USA	LA-H-AVEKA-USA
LA-H-AVEPA-USA	Disney Classic Games Collection	USA	LA-H-AVEPA-USA
LA-H-AVEPD-USA	Disney Classic Games Collection	USA	LA-H-AVEPD-USA
LA-H-AVFKA-EUR	Secrets of Magic 1+2	EUR	LA-H-AVFKA-EUR
LA-H-AVGHB-USA	No More Heroes	USA	LA-H-AVGHB-USA
LA-H-AVGJB-USA	No More Heroes 2: Desperate Struggle	USA	LA-H-AVGJB-USA
LA-H-AVGKA-EUR	Beholder: Complete Edition	EUR	LA-H-AVGKA-EUR
LA-H-AVGWB-EUR	Deadly Premonition Origins	EUR	LA-H-AVGWB-EUR
LA-H-AVGWC-USA	Deadly Premonition Origins	USA	LA-H-AVGWC-USA
LA-H-AVHMA-JPN	Detective Pikachu Returns	JPN	LA-H-AVHMA-JPN
LA-H-AVHMA-USA	Detective Pikachu Returns	USA	LA-H-AVHMA-USA
LA-H-AVJCA-USA	Ruiner	USA	LA-H-AVJCA-USA
LA-H-AVJKA-USA	Psikyo Shooting Stars Alpha	USA	LA-H-AVJKA-USA
LA-H-AVJVC-EUR	Valfaris	EUR	LA-H-AVJVC-EUR
LA-H-AVJVC-USA	Valfaris	USA	LA-H-AVJVC-USA
LA-H-AVJWA-EUR	Big Pharma: Manager Edition	EUR	LA-H-AVJWA-EUR
LA-H-AVKPA-USA	Monster Jam Steel Titans	USA	LA-H-AVKPA-USA
LA-H-AVKQA-EUR	Hard West Ultimate Edition	EUR	LA-H-AVKQA-EUR
LA-H-AVLHD-EUR	Persona 5 Strikers	EUR	LA-H-AVLHD-EUR
LA-H-AVLHD-USA	Persona 5 Strikers	USA	LA-H-AVLHD-USA
LA-H-AVM2A-EUR	Book of Demons	EUR	LA-H-AVM2A-EUR
LA-H-AVMEA-USA	Code Realize: Guardian of Rebirth	USA	LA-H-AVMEA-USA
LA-H-AVMFA-USA	Collar X Malice	USA	LA-H-AVMFA-USA
LA-H-AVMXA-ASI	Sense: A Cyberpunk Ghost Story	ASI	LA-H-AVMXA-ASI
LA-H-AVN4B-USA	Void Terrarium	USA	LA-H-AVN4B-USA
LA-H-AVNGA-EUR	Samurai Shodown NeoGeo Collection	EUR	LA-H-AVNGA-EUR
LA-H-AVNGA-USA	Samurai Shodown NeoGeo Collection	USA	LA-H-AVNGA-USA
LA-H-AVNKA-USA	Othercide	USA	LA-H-AVNKA-USA
LA-H-AVNMA-EUR	Mega Party a Tootuff Adventure	EUR	LA-H-AVNMA-EUR
LA-H-AVNTA-USA	La-Mulana 1 & 2: Hidden Treasures Edition	USA	LA-H-AVNTA-USA
LA-H-AVP3A-EUR	Super Mario 3D All-Stars	EUR	LA-H-AVP3A-EUR
LA-H-AVP3A-USA	Super Mario 3D All-Stars	USA	LA-H-AVP3A-USA
LA-H-AVP4B-JPN	Air Missions: HIND	JPN	LA-H-AVP4B-JPN
LA-H-AVPCA-EUR	Warborn	EUR	LA-H-AVPCA-EUR
LA-H-AVPSA-EUR	Ty the Tasmanian Tiger HD (Single Release)	EUR	LA-H-AVPSA-EUR
LA-H-AVPSA-USA	Ty the Tasmanian Tiger HD (Single Release)	USA	LA-H-AVPSA-USA
LA-H-AVQEA-JPN	Bookbound Brigade	JPN	LA-H-AVQEA-JPN
LA-H-AVQMA-JPN	Bokura no Keshigomu Otoshi + Sports Set	JPN	LA-H-AVQMA-JPN
LA-H-AVR3A-EUR	Eastward	EUR	LA-H-AVR3A-EUR
LA-H-AVR3A-USA	Eastward	USA	LA-H-AVR3A-USA
LA-H-AVR3B-JPN	Eastward	JPN	LA-H-AVR3B-JPN
LA-H-AVRSA-EUR	Arcade Spirits	EUR	LA-H-AVRSA-EUR
LA-H-AVRSA-USA	Arcade Spirits	USA	LA-H-AVRSA-USA
LA-H-AVRUA-EUR	Inertial Drift	EUR	LA-H-AVRUA-EUR
LA-H-AVSAA-USA	Star Renegades	USA	LA-H-AVSAA-USA
LA-H-AVSAB-JPN	Star Renegades	JPN	LA-H-AVSAB-JPN
LA-H-AVSFA-EUR	Borderlands: Game of the Year Edition	EUR	LA-H-AVSFA-EUR
LA-H-AVSFA-USA	Borderlands: Game of the Year Edition	USA	LA-H-AVSFA-USA
LA-H-AVSPA-EUR	Bundle Demetrios / Xenon Valkyrie	EUR	LA-H-AVSPA-EUR
LA-H-AVSUB-EUR	Deadly Premonition 2: A Blessing in Disguise	EUR	LA-H-AVSUB-EUR
LA-H-AVSWA-EUR	Oddworld: Munch's Oddyssey HD	EUR	LA-H-AVSWA-EUR
LA-H-AVSWA-USA	Oddworld: Munch's Oddyssey HD	USA	LA-H-AVSWA-USA
LA-H-AVSXA-EUR	Oddworld: Strangers Wrath HD	EUR	LA-H-AVSXA-EUR
LA-H-AVSXA-USA	Oddworld: Strangers Wrath HD	USA	LA-H-AVSXA-USA
LA-H-AVSYA-EUR	Oddworld: Abe's Oddysee: New 'n' Tasty	EUR	LA-H-AVSYA-EUR
LA-H-AVSYA-USA	Oddworld: Abe's Oddysee: New 'n' Tasty	USA	LA-H-AVSYA-USA
LA-H-AVTAF-USA	Metal Max Xeno Reborn	USA	LA-H-AVTAF-USA
LA-H-AVTBA-USA	Everspace: Stellar Edition	USA	LA-H-AVTBA-USA
LA-H-AVV5A-EUR	Adam's Venture: Origins	EUR	LA-H-AVV5A-EUR
LA-H-AVV5A-USA	Adam's Venture: Origins	USA	LA-H-AVV5A-USA
LA-H-AVV7C-USA	Root Film	USA	LA-H-AVV7C-USA
LA-H-AVV8A-USA	To the Moon	USA	LA-H-AVV8A-USA
LA-H-AVVKA-EUR	Risk of Rain 2	EUR	LA-H-AVVKA-EUR
LA-H-AVVKA-USA	Risk of Rain 2	USA	LA-H-AVVKA-USA
LA-H-AVWTA-EUR	Young Souls	EUR	LA-H-AVWTA-EUR
LA-H-AVWTA-USA	Young Souls	USA	LA-H-AVWTA-USA
LA-H-AVWWA-USA	World of Simulators: Ultimate Edition	USA	LA-H-AVWWA-USA
LA-H-AVX2B-USA	G-Darius HD	USA	LA-H-AVX2B-USA
LA-H-AVXZB-USA	Dariusburst: Another Chronicle EX+	USA	LA-H-AVXZB-USA
LA-H-AVY3A-ASI	Final Fantasy VII / VIII Remastered Twin Pack	ASI	LA-H-AVY3A-ASI
LA-H-AVY3B-EUR	Final Fantasy VII / VIII Remastered Twin Pack	EUR	LA-H-AVY3B-EUR
LA-H-AVYTB-EUR	AVICII Invector Encore Edition	EUR	LA-H-AVYTB-EUR
LA-H-AVYTB-USA	AVICII Invector Encore Edition	USA	LA-H-AVYTB-USA
LA-H-AVYZB-USA	Hero must die. again	USA	LA-H-AVYZB-USA
LA-H-AVZDA-ASI	Dragon Quest 1+2+3 Collection	ASI	LA-H-AVZDA-ASI
LA-H-AW23A-USA	realMyst: Masterpiece Edition	USA	LA-H-AW23A-USA
LA-H-AW2UA-USA	Redout: Space Assault	USA	LA-H-AW2UA-USA
LA-H-AW2YA-EUR	Speed 3: Grand Prix	EUR	LA-H-AW2YA-EUR
LA-H-AW36A-EUR	Hunting Simulator 2	EUR	LA-H-AW36A-EUR
LA-H-AW39A-EUR	Monster Truck Championship	EUR	LA-H-AW39A-EUR
LA-H-AW3CA-JPN	Famicom Detective Club: The Girl Who Stands Behind & The Missing Heir	JPN	LA-H-AW3CA-JPN
LA-H-AW3HB-USA	Made in Abyss: Binary Star Falling into Darkness	USA	LA-H-AW3HB-USA
LA-H-AW3HC-EUR	Made in Abyss: Binary Star Falling into Darkness	EUR	LA-H-AW3HC-EUR
LA-H-AW4KA-USA	Mushihimesama	USA	LA-H-AW4KA-USA
LA-H-AW4TC-USA	Crysis Remastered	USA	LA-H-AW4TC-USA
LA-H-AW4UA-USA	Crysis 2 Remastered	USA	LA-H-AW4UA-USA
LA-H-AW4VA-USA	Crysis 3 Remastered	USA	LA-H-AW4VA-USA
LA-H-AW57B-EUR	Rigid Force Redux	EUR	LA-H-AW57B-EUR
LA-H-AW6MA-EUR	Mystery Investigations Path of Sin: Greed + Noir Chronicles: City Of Crime	EUR	LA-H-AW6MA-EUR
LA-H-AW6VA-EUR	Gearshifters	EUR	LA-H-AW6VA-EUR
LA-H-AW6VA-USA	Gearshifters	USA	LA-H-AW6VA-USA
LA-H-AW6ZB-ASI	Paradise Killer	ASI	LA-H-AW6ZB-ASI
LA-H-AW7CA-EUR	The Legend of Heroes: Trails of Cold Steel IV	EUR	LA-H-AW7CA-EUR
LA-H-AW7CA-USA	The Legend of Heroes: Trails of Cold Steel IV	USA	LA-H-AW7CA-USA
LA-H-AW7KA-EUR	Pokémon Legends: Arceus	EUR	LA-H-AW7KA-EUR
LA-H-AW7KA-USA	Pokémon Legends: Arceus	USA	LA-H-AW7KA-USA
LA-H-AW7MD-EUR	Shin Megami Tensei III: Nocturne HD Remaster	EUR	LA-H-AW7MD-EUR
LA-H-AW7MD-USA	Shin Megami Tensei III: Nocturne HD Remaster	USA	LA-H-AW7MD-USA
LA-H-AW7NA-EUR	WarioWare: Get It Together!	EUR	LA-H-AW7NA-EUR
LA-H-AW7NA-JPN	WarioWare: Get It Together!	JPN	LA-H-AW7NA-JPN
LA-H-AW7NA-USA	WarioWare: Get It Together!	USA	LA-H-AW7NA-USA
LA-H-AW7PB-JPN	Namcot Collection	JPN	LA-H-AW7PB-JPN
LA-H-AW82A-EUR	Smelter	EUR	LA-H-AW82A-EUR
LA-H-AW8QA-USA	Chicken Police: Paint it RED!	USA	LA-H-AW8QA-USA
LA-H-AW8SA-USA	Miitopia	USA	LA-H-AW8SA-USA
LA-H-AW8WC-JPN	Fight of Animals	JPN	LA-H-AW8WC-JPN
LA-H-AWA9A-EUR	The Wonderful 101: Remastered	EUR	LA-H-AWA9A-EUR
LA-H-AWA9A-USA	The Wonderful 101: Remastered	USA	LA-H-AWA9A-USA
LA-H-AWAYB-EUR	Ori and the Will of the Wisps	EUR	LA-H-AWAYB-EUR
LA-H-AWAYB-USA	Ori and the Will of the Wisps	USA	LA-H-AWAYB-USA
LA-H-AWB8A-USA	Star Wars Episode I: Racer	USA	LA-H-AWB8A-USA
LA-H-AWB9A-USA	Neon City Riders Super-Powered Edition	USA	LA-H-AWB9A-USA
LA-H-AWBFA-USA	Nickelodeon Kart Racers 2 Grand Prix	USA	LA-H-AWBFA-USA
LA-H-AWCCA-EUR	LEGO Marvel Super Heroes	EUR	LA-H-AWCCA-EUR
LA-H-AWCPA-EUR	Heaven’s Vault	EUR	LA-H-AWCPA-EUR
LA-H-AWCXA-USA	République: Anniversary Edition	USA	LA-H-AWCXA-USA
LA-H-AWDGC-USA	Story of Seasons: Pioneers of Olive Town	USA	LA-H-AWDGC-USA
LA-H-AWFSA-USA	The Legend of Heroes: Trails of Cold Steel III	USA	LA-H-AWFSA-USA
LA-H-AWFWA-JPN	Shiren the Wanderer: The Tower of Fortune and the Dice of Fate	JPN	LA-H-AWFWA-JPN
LA-H-AWFWB-USA	Shiren the Wanderer: The Tower of Fortune and the Dice of Fate	USA	LA-H-AWFWB-USA
LA-H-AWGFA-USA	The Takeover	USA	LA-H-AWGFA-USA
LA-H-AWGQA-USA	Axiom Verge 2	USA	LA-H-AWGQA-USA
LA-H-AWGWA-USA	Streets of Rage 4	USA	LA-H-AWGWA-USA
LA-H-AWGWE-USA	Streets of Rage 4	USA	LA-H-AWGWE-USA
LA-H-AWGWF-USA	Streets of Rage 4: Anniversary Edition	USA	LA-H-AWGWF-USA
LA-H-AWGYA-EUR	Immortal Realms: Vampire Wars	EUR	LA-H-AWGYA-EUR
LA-H-AWHMB-EUR	DEX	EUR	LA-H-AWHMB-EUR
LA-H-AWHWA-USA	Tony Hawk's Pro Skater 1+2	USA	LA-H-AWHWA-USA
LA-H-AWJMA-JPN	Little Busters! Converted Edition	JPN	LA-H-AWJMA-JPN
LA-H-AWK6B-USA	Knockout Home Fitness	USA	LA-H-AWK6B-USA
LA-H-AWKAA-ASI	Atelier Dusk Trilogy Deluxe Pack	ASI	LA-H-AWKAA-ASI
LA-H-AWLDA-EUR	Journey to the Savage Planet	EUR	LA-H-AWLDA-EUR
LA-H-AWLDA-USA	Journey to the Savage Planet	USA	LA-H-AWLDA-USA
LA-H-AWLFA-EUR	RICO: London	EUR	LA-H-AWLFA-EUR
LA-H-AWLFB-USA	RICO: London	USA	LA-H-AWLFB-USA
LA-H-AWLUA-USA	Shantae and the Seven Sirens	USA	LA-H-AWLUA-USA
LA-H-AWLUC-KOR	Shantae and the Seven Sirens	KOR	LA-H-AWLUC-KOR
LA-H-AWMGA-USA	Descenders	USA	LA-H-AWMGA-USA
LA-H-AWMRA-USA	One Step From Eden	USA	LA-H-AWMRA-USA
LA-H-AWMRB-JPN	One Step From Eden	JPN	LA-H-AWMRB-JPN
LA-H-AWN6A-EUR	Mario Strikers: Battle League	EUR	LA-H-AWN6A-EUR
LA-H-AWN6A-USA	Mario Strikers: Battle League	USA	LA-H-AWN6A-USA
LA-H-AWP2B-JPN	The Wanderer : Frankenstein's Creature	JPN	LA-H-AWP2B-JPN
LA-H-AWP3B-ASI	In Other Waters	ASI	LA-H-AWP3B-ASI
LA-H-AWPNC-JPN	Fight Crab	JPN	LA-H-AWPNC-JPN
LA-H-AWPNC-USA	Fight Crab	USA	LA-H-AWPNC-USA
LA-H-AWS7D-EUR	Kowloon High-School Chronicle	EUR	LA-H-AWS7D-EUR
LA-H-AWSQB-JPN	Aviary Attorney	JPN	LA-H-AWSQB-JPN
LA-H-AWU5A-EUR	Truck Driver	EUR	LA-H-AWU5A-EUR
LA-H-AWUXA-JPN	Game Builder Garage	JPN	LA-H-AWUXA-JPN
LA-H-AWUXA-USA	Game Builder Garage	USA	LA-H-AWUXA-USA
LA-H-AWVAA-EUR	Burnout Paradise Remastered	EUR	LA-H-AWVAA-EUR
LA-H-AWVAA-USA	Burnout Paradise Remastered	USA	LA-H-AWVAA-USA
LA-H-AWW4A-EUR	Rogue Heroes: Ruins of Tasos	EUR	LA-H-AWW4A-EUR
LA-H-AWWBA-EUR	Ys Origin	EUR	LA-H-AWWBA-EUR
LA-H-AWWBA-USA	Ys Origin	USA	LA-H-AWWBA-USA
LA-H-AWWBB-JPN	Ys Origin	JPN	LA-H-AWWBB-JPN
LA-H-AWWQD-USA	G.I. Joe Operation Blackout: Gold Edition	USA	LA-H-AWWQD-USA
LA-H-AWXAB-EUR	Umihara Kawase BaZooKa!	EUR	LA-H-AWXAB-EUR
LA-H-AWXEA-EUR	SpongeBob SquarePants: Battle for Bikini Bottom: Rehydrated	EUR	LA-H-AWXEA-EUR
LA-H-AWXEA-USA	SpongeBob SquarePants: Battle for Bikini Bottom: Rehydrated	USA	LA-H-AWXEA-USA
LA-H-AWXEB-JPN	SpongeBob SquarePants: Battle for Bikini Bottom: Rehydrated	JPN	LA-H-AWXEB-JPN
LA-H-AWXRB-JPN	Summer in Mara	JPN	LA-H-AWXRB-JPN
LA-H-AWXRC-EUR	Summer in Mara	EUR	LA-H-AWXRC-EUR
LA-H-AWY4B-JPN	Jump King	JPN	LA-H-AWY4B-JPN
LA-H-AWYVE-USA	Trinity Trigger	USA	LA-H-AWYVE-USA
LA-H-AWYVF-EUR	Trinity Trigger	EUR	LA-H-AWYVF-EUR
LA-H-AWZ3F-EUR	Hidden Through Time Definite Edition	EUR	LA-H-AWZ3F-EUR
LA-H-AWZ6A-USA	Vitamin Connection	USA	LA-H-AWZ6A-USA
LA-H-AWZMA-EUR	Clive N' Wrench	EUR	LA-H-AWZMA-EUR
LA-H-AWZMA-USA	Clive 'N' Wrench	USA	LA-H-AWZMA-USA
LA-H-AWZRA-USA	Tin & Kuna	USA	LA-H-AWZRA-USA
LA-H-AWZRB-EUR	Tin & Kuna	EUR	LA-H-AWZRB-EUR
LA-H-AX2RA-JPN	Tomoyo After: It's a Wonderful Life: CS Edition	JPN	LA-H-AX2RA-JPN
LA-H-AX3NA-JPN	The Coma: Double Cut	JPN	LA-H-AX3NA-JPN
LA-H-AX48B-USA	Yuppie Psycho: Executive Edition	USA	LA-H-AX48B-USA
LA-H-AX4FA-EUR	Bakugan: Champions of Vestroia	EUR	LA-H-AX4FA-EUR
LA-H-AX4FA-USA	Bakugan: Champions of Vestroia	USA	LA-H-AX4FA-USA
LA-H-AX4QB-USA	The Cruel King and the Great Hero	USA	LA-H-AX4QB-USA
LA-H-AX4TA-USA	Postal Redux	USA	LA-H-AX4TA-USA
LA-H-AX4UA-EUR	Creaks	EUR	LA-H-AX4UA-EUR
LA-H-AX4WA-USA	Scott Pilgrim vs. the World: The Game: Complete Edition	USA	LA-H-AX4WA-USA
