ID	title	edition	language	redump_status	region	system	version
T-18704M	Yoshia no Oka de Nekoronde...	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-18705M	After... Wasureenu Kizuna	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-18706M	After... Wasureenu Kizuna	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-18707M	Orange Pocket: Cornet	Shokai Genteiban	Japanese	Dumped from original media	Japan	DC	1.004
T-18709M	Patissier na Nyanko: Hatsukoi wa Ichigo Aji	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-18710M	Patissier na Nyanko: Hatsukoi wa Ichigo Aji	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-18712M	Angel Wish: Kimi no Egao ni Chu!	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-18801M	Jissen Pachi-Slot Hisshouhou! @ VP@CHI: Kongdom	Shokai Genteiban	N/A	Dumped from original media	Japan	DC	1.004
T-18804M	Fire Pro Wrestling D	Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-19501M	Pocke-Kano: Yumi, Shizuka, Fumio	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-19502M	Roommate Novel: Satou Yuka	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-19503M	Happy Lesson	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-19504M	Happy Lesson: First Lesson	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-19505M	Inoue Ryouko: Roommate	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-19506M	Inoue Ryouko: Last Scene	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-19508M	Roommate Asami: Okusama wa Joshikousei: Director's Edition	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-19701M	Treasure Strike	Original	Japanese	Dumped from original media	Japan	DC	1.006
T-19702M	Memories Off Complete	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-19703M	Never 7: The End of Infinity	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-19704M	Close To: Inori no Oka	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-19705M	Yume no Tsubasa: Fate of Heart	Genteiban	Japanese	Dumped from original media	Japan	DC	1.002
T-19708M	Memories Off 2nd: Making Disc	Shokai Genteiban	Japanese	Dumped from original media	Japan	DC	1.002
T-19710M	Tentama: 1st Sunny Side	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-19711M	Prism Heart: Gaiden Disc: Ken ni Kometa Omoi	Shokai Genteiban	Japanese	Dumped from original media	Japan	DC	1.001
T-19713M	Milky Season	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-19714M	My Merry May	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-19716M	Ever 17: The Out of Infinity	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-19717M	Boku to, Bokura no Natsu	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-19718M	Omoide ni Kawaru Kimi: Memories Off	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-19719M	My Merry Maybe (Disc 2)	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-19720M	Erde: Nezu no Ki no Shita de	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-19722M	Iris	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-19723M	Remember 11: The Age of Infinity: Promotion Disc	DC Game Bundle	Japanese	Dumped from original media	Japan	DC	1.000
T-19724M	Pizzicato Polka: Ensa Gen'ya	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-19725M	Suigetsu: Mayoigokoro (Disc 2)	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-20101M	Black/Matrix Advanced (Disc 2)	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-20103M	Mercurius Pretty: End of the Century	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-20104M	Sentimental Graffiti 2 (Disc 2)	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.008
T-20105M	Kanon	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.005
T-20106M	Harusame Youbi	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-20107M	Angel Present	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-20108M	Canvas: Sepia Iro no Motif	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-20109M	Pia Carrot e Youkoso!! 2.5 (Disc 2) (Pia Carrot e Youkoso!! 2.2)	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-20110M	Pia Carrot e Youkoso!! 3	Limited Edition	Japanese	Dumped from original media	Japan	DC	1.004
T-20111M	Canary: Kono Omoi o Uta ni Nosete	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-20112M	Air	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	2.000
T-20113M	Dousoukai 2: Again & Refrain	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-20114M	Mizuiro	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-20115M	Mizuiro	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-20116M	Elysion: Eien no Sanctuary	Original	Japanese	Dumped from original media	Japan	DC	1.005
T-20117M	Interlude	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-20119M	Pandora no Yume	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.004
T-20120M	Pandora no Yume	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.004
T-20121M	Pia Carrot e Youkoso!! 2.5 (Disc 1) (Pia Carrot e Youkoso!! 2)	Original, Pia Carrot e Youkoso!! 2	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-20123M	Shirotsumesouwa: Episode of the Clovers	Original, Gouka Tokuten-iri Package	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-20124M	Majo no Ocha-kai	Original, Limited Edition	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-20125M	Shirotsumesouwa: Episode of the Clovers	Original, Gouka Tokuten-iri Package	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-20126M	Majo no Ocha-kai	Original, Limited Edition	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-20127M	Interlude	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-20128M	Sentimental Graffiti: Yakusoku	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-20131M	Aikagi: Hidamari to Kanojo no Heyagi	Shokai Genteiban	Japanese	Dumped from original media	Japan	DC	1.001
T-20132M	Snow	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-20133M	Tamakyuu	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-20401M	Zero Gunner 2	Original, Drekore	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-20501M	Pachi-Slot Teiou: Dream Slot: Heiwa SP	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-20502M	Pachi-Slot Teiou: Dream Slot: Olympia SP	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-20601M	Tokusatsu Bouken Katsugeki Super Hero Retsuden	Original	Japanese	Dumped from original media	Japan	DC	1.005
T-20602M	Super Robot Taisen Alpha	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.016
T-20801M	Tetris 4D	Original	English	Dumped from original media	Japan	DC	1.005
T-2101M	Berserk: Millennium Falcon-hen: Wasurebana no Shou	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-2102M	Panzer Front	Original	English / Japanese	Dumped from original media	Japan	DC	1.003
T-2106M	L.O.L.: Lack of Love	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-21501M	Macross M3	Original, Campaign Limited Box	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-21502M	Macross M3	Original, Campaign Limited Box	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-22001M	Tanaka Torahiko no Ultra-ryuu Shougi: Ibisha Anaguma-hen	Original	Japanese	Dumped from original media	Japan	DC	1.006
T-22002M	Prismaticallization	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-2201M	Marionette Handler	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-2202M	Heisei Mahjong-sou	Original	Japanese	Dumped from original media	Japan	DC	1.012
T-2204M	Marionette Handler 2	Original	Japanese	Dumped from original media	Japan	DC	1.004
T-22101M	Super Runabout	Original	Japanese	Dumped from original media	Japan	DC	2.001
T-22102M	Super Runabout: San Francisco Edition	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-22901D-50	Roadsters	Original	Dutch / English / French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.010
T-22901N	Roadsters	Original	English	Dumped from original media	USA	DC	1.007
T-22902D-50	Kao the Kangaroo	Original	English / French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.001
T-22903D-50	Exhibition of Speed	Original	Dutch / English / French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.000
T-22903N	Kao the Kangaroo	Original	English / Spanish	Dumped from original media	USA	DC	1.002
T-22904D-50	Stunt GP	Original	Dutch / English / French / German / Italian / Spanish / Swedish	Dumped from original media	Europe	DC	1.001
T-22904N	Worms World Party	Original	Danish / Dutch / English / French / German / Italian / Spanish / Swedish	Dumped from original media	USA	DC	1.001
T-23001N	Star Wars: Episode I: Racer	Original	English	2 and more dumps from original media [!]	USA	DC	1.001
T-23002D-50	Star Wars: Episode I: Jedi Power Battles	Original	English	Dumped from original media	Europe	DC	1.003
T-23002N	Star Wars: Episode I: Jedi Power Battles	Original	English	Dumped from original media	USA	DC	1.004
T-23003N	Star Wars: Demolition	Original	English	Dumped from original media	USA	DC	1.001
T-23201M	Death Crimson 2	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.006
T-23202M	Death Crimson OX	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-23203M	Musapey's Choco Marker	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-23204M	Blue-Sky-Blue[s]: Sora o Mau Tsubasa	Limited Edition	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-23206M	Utau: Tumbling Dice	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-23207M	Utau: Tumbling Dice	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-2401M	Guilty Gear X	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	2.000
T-2401N	Death Crimson OX	Original	English	2 and more dumps from original media [!]	USA	DC	1.001
T-2402M	Guilty Gear X	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	2.000
T-2501M	Langrisser Millennium	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-27801M	Yuukyuu Gensoukyoku 3: Perpetual Blue	Original	N/A	2 and more dumps from original media [!]	Japan	DC	1.003
T-27802M	Sister Princess: Premium Edition (Disc 2)	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-27901M	Kidou Senkan Nadesico: Nadesico the Mission	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-27902M	The Ring	Original	N/A	Dumped from original media	Japan	DC	1.004
T-27903M	Record of Lodoss War: The Advent of Cardice	Original	Japanese	Dumped from original media	Japan	DC	2.002
T-28202M	Shin Nihon Pro Wrestling: Toukon Retsuden 4	Shokai Genteiban	Japanese	Dumped from original media	Japan	DC	1.006
T-29101M	Triggerheart Exelica	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-29102M	Triggerheart Exelica	Original, Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-30001M	Real Sound: Kaze no Regret (Disc 2)	Shokai Genteiban	Japanese	Dumped from original media	Japan	DC	1.007
T-30004M	D2: D no Shokutaku 2 (Disc 4)	Bliss Edition	Japanese	Dumped from original media	Japan	DC	1.001
T-3001D-50	F1 World Grand Prix	Original, Sample	English / French / German / Spanish	2 and more dumps from original media [!]	Europe	DC	1.000
T-3001M	F1 World Grand Prix for Dreamcast	Original	Japanese	Dumped from original media	Japan	DC	2.002
T-3002D-50	F1 World Grand Prix II for Dreamcast	Original	English / French / German / Italian / Spanish	2 and more dumps from original media [!]	Europe	DC	2.008
T-3002M	F1 World Grand Prix II for Dreamcast	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-30701D-50	Pro Pinball Trilogy	Original	English	Dumped from original media	Europe	DC	1.100
T-30801M	Shutokou Battle	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.007
T-30802M	Super Magnetic Niuniu	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-30803M	Shutokou Battle 2	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	2.000
T-3101M	The King of Fighters: Dream Match 1999	Original	English / Japanese / Portuguese / Spanish	Dumped from original media	Japan	DC	1.004
T-3101N	The King of Fighters: Dream Match 1999	Original	English / Japanese / Portuguese / Spanish	Dumped from original media	USA	DC	1.004
T-3102M	The King of Fighters '99: Evolution	Original	English	Dumped from original media	Japan	DC	1.002
T-3103M	Twinkle Star Sprites	Original	English / Japanese / Spanish	2 and more dumps from original media [!]	Japan	DC	1.002
T-3106M	Cool Cool Toon	Original	Japanese	Dumped from original media	Japan	DC	1.012
T-3107M	Bakumatsu Roman Daini Maku: Gekka no Kenshi: Final Edition	Original, SNK Best Buy	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-3108M	Garou: Mark of the Wolves	Original, SNK Best Buy	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-31101N	Psychic Force 2012	Original	English	Dumped from original media	USA	DC	1.010
T-31901N	Internet Browser V3.0 for Dreamcast	Original	English	2 and more dumps from original media [!]	USA	DC	3.040
T-32801M	O-to-i-re: Dreamcast Sequencer	Original	English / Japanese	Dumped from original media	Japan	DC	1.002
T-34101M	Animastar	Original	Japanese	Dumped from original media	Japan	DC	1.009
T-34201M	Frame Gride	Original	Japanese	Dumped from original media	Japan	DC	4.000
T-35101M	Shin Seiki Evangelion: Typing E Keikaku	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-35102M	Shin Seiki Evangelion: Typing Hokan Keikaku	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-35401M	July	Original	N/A	2 and more dumps from original media [!]	Japan	DC	2.000
T-35402M	Tokyo Bus Guide	Tokyo Bus Guide: Bijin Bus Guide Tenjou Pack	Japanese	2 and more dumps from original media [!]	Japan	DC	2.000
T-35403M	Tsuushin Taisen Logic Battle Daisessen	Original	Japanese	Dumped from original media	Japan	DC	1.000
T-35404M	Tokyo Bus Guide: Bijin Bus Guide Tenjou Disc	Hibaihin	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-35405M	Weakness Hero Torauman DC (Game Disc)	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.001
T-3601M	Dead or Alive 2	Shokai Genteiban	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-3601N	Dead or Alive 2	Original	English	2 and more dumps from original media [!]	USA	DC	1.100
T-3601ND	Dead or Alive 2	Demo	N/A	Dumped from original media	USA	DC	0.901
T-3602M	Dead or Alive 2	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-36501M	Vigilante 8: 2nd Battle	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-36701M	Kuon no Kizuna: Sairinshou	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	2.000
T-36702M	Missing Parts: The Tantei Stories	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-36703M	Missing Parts 2: The Tantei Stories	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-36704M	Missing Parts 3: The Tantei Stories	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-36801D-50	Power Stone	Original	English	Dumped from original media	Europe	DC	1.000
T-36801N	Fighting Force 2	Original	English	2 and more dumps from original media [!]	USA	DC	1.000
T-36802D-05	Fighting Force 2	Original	English / French	Dumped from original media	Europe	DC	1.000
T-36802D-18	Fighting Force 2	Original	German	Dumped from original media	Germany	DC	1.000
T-36802N	Legacy of Kain: Soul Reaver	Original	English	Dumped from original media	USA	DC	1.000
T-36803D-05	Legacy of Kain: Soul Reaver	Original, Sample	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-36803D-06	Legacy of Kain: Soul Reaver	Original	Spanish	Dumped from original media	Spain	DC	1.000
T-36803D-09	Legacy of Kain: Soul Reaver	Original	N/A	Dumped from original media	France	DC	1.000
T-36803D-13	Legacy of Kain: Soul Reaver	Original	Italian	Dumped from original media	Italy	DC	1.000
T-36803D-18	Legacy of Kain: Soul Reaver	Original	German	Dumped from original media	Germany	DC	1.000
T-36803N	Disney's 102 Dalmatians: Puppies to the Rescue	Original	English	2 and more dumps from original media [!]	USA	DC	1.001
T-36804D-05	Tomb Raider: The Last Revelation	Original	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-36804D-06	Tomb Raider: The Last Revelation	Original	Spanish	Dumped from original media	Spain	DC	1.000
T-36804D-09	Tomb Raider: La Révélation Finale	Original	French	Dumped from original media	France	DC	1.000
T-36804D-13	Tomb Raider: The Last Revelation	Original	Italian	Dumped from original media	Italy	DC	1.000
T-36804D-18	Tomb Raider IV: The Last Revelation	Original	German	2 and more dumps from original media [!]	Germany	DC	1.000
T-36804N	Walt Disney World Quest: Magical Racing Tour	Original	English	Dumped from original media	USA	DC	1.001
T-36805D-09	The Nomad Soul	Original	English / French / German / Italian / Spanish	Dumped from original media	France	DC	1.003
T-36805D-18	The Nomad Soul	Original	German	Dumped from original media	Germany	DC	1.003
T-36805D-61	The Nomad Soul	Original	English / French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.003
T-36805N	Sword of the Berserk: Guts' Rage	Original	English	2 and more dumps from original media [!]	USA	DC	1.000
T-36806D-05	Resident Evil: Code: Veronica (Disc 2)	Original	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-36806D-06	Resident Evil: Code: Veronica (Disc 2)	Original	Spanish	2 and more dumps from original media [!]	Spain	DC	1.000
T-36806D-09	Resident Evil: Code: Veronica (Disc 2)	Original, Sample	French	2 and more dumps from original media [!]	France	DC	1.000
T-36806D-18	Resident Evil: Code: Veronica (Disc 2)	Original	German	Dumped from original media	Germany	DC	1.000
T-36806N	Tomb Raider: The Last Revelation	Original	English	2 and more dumps from original media [!]	USA	DC	1.001
T-36807D-50	Sword of the Berserk: Guts' Rage	Original, Sample	English	2 and more dumps from original media [!]	Europe	DC	1.002
T-36807N	Omikron: The Nomad Soul	Original	English / French / German / Italian / Spanish	2 and more dumps from original media [!]	USA	DC	1.001
T-36808D-03	Sydney 2000	Original	English	Dumped from original media	Australia	DC	1.001
T-36808D-05	Sydney 2000	Original	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-36808D-06	Sydney 2000	Original	Spanish	2 and more dumps from original media [!]	Spain	DC	1.001
T-36808D-09	Sydney 2000	Original	N/A	Dumped from original media	France	DC	1.000
T-36808D-13	Sydney 2000	Original	Italian	2 and more dumps from original media [!]	Italy	DC	1.000
T-36808D-18	Sydney 2000	Original	N/A	2 and more dumps from original media [!]	Germany	DC	1.000
T-36808N	Sydney 2000	Original	English	Dumped from original media	USA	DC	1.000
T-36809D-50	Walt Disney World Quest: Magical Racing Tour	Original	English / French / German / Italian / Spanish	2 and more dumps from original media [!]	Europe	DC	1.000
T-36810D-50	Urban Chaos	Original	English / French	Dumped from original media	Europe	DC	1.001
T-36810N	Urban Chaos	Original	English / French	Dumped from original media	USA	DC	1.000
T-36811D-05	Who Wants to Be a Millionaire	Original	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-36811D-09	Qui Veut Gagner des Millions?	Original	French	Dumped from original media	France	DC	1.000
T-36811N	Chicken Run	Original	English	Dumped from original media	USA	DC	1.000
T-36812D-50	Power Stone 2	Original	English	Dumped from original media	Europe	DC	1.000
T-36812D-61	Power Stone 2	Original	English	Dumped from original media	Europe	DC	1.000
T-36812N	Tomb Raider Chronicles	Original	English	Dumped from original media	USA	DC	1.000
T-36813D-05	102 Dalmatians: Puppies to the Rescue	Original	English	Dumped from original media	UK	DC	1.000
T-36813D-50	Disney's 102 Dalmatians: Puppies to the Rescue	Original	French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.000
T-36814D-05	Chicken Run	Original	English	Dumped from original media	UK	DC	1.000
T-36814D-87	Chicken Run	Original	French / German / Italian / Spanish	2 and more dumps from original media [!]	Europe	DC	1.000
T-36815D-05	Tomb Raider Chronicles	Original	English	Dumped from original media	Europe	DC	1.002
T-36815D-06	Tomb Raider Chronicles	Original	Spanish	Dumped from original media	Spain	DC	1.000
T-36815D-09	Tomb Raider: Sur les Traces de Lara Croft	Original	French	Dumped from original media	France	DC	1.001
T-36815D-13	Tomb Raider Chronicles: La Leggenda di Lara Croft	Original	Italian	Dumped from original media	Italy	DC	1.000
T-36815D-18	Tomb Raider: Die Chronik	Original	German	2 and more dumps from original media [!]	Germany	DC	1.001
T-36816D-50	Spawn: In the Demon's Hand	Original	N/A	Dumped from original media	Europe	DC	1.000
T-36901M	Cool Boarders Burrrn!	Original, Dorikore	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-36902M	Cool Boarders Burrrn!	Original, Dorikore	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-37001M	Digital Keiba Shinbun: My Trackman	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-37901M	Plus Plumb	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.073
T-37903M	Net de Para	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.007
T-37904M	Fragrance Tale	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-37907M	Yukigatari	Shokai Tokuten	Japanese	Dumped from original media	Japan	DC	1.004
T-37908M	For Symphony: With All One's Heart	Original	Japanese	Dumped from original media	Japan	DC	0.800
T-37910M	Kaitou Apricot	Original	Japanese	Dumped from original media	Japan	DC	1.006
T-37911M	Sweet Season	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-37912M	Cherry Blossom	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-38301M	Comic Party (Disc 2)	Original, Limited Edition	Japanese	2 and more dumps from original media [!]	Japan	DC	1.005
T-38302M	Comic Party (Disc 2)	Original, Limited Edition	Japanese	2 and more dumps from original media [!]	Japan	DC	1.005
T-38701M	Shinki Sekai Evolution	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.023
T-38702M	Bakuretsu Muteki Bangaioh	Original, Sample	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-38703M	Shinki Sekai Evolution 2: Tooi Yakusoku	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-38704M	Ouka Houshin: Ouka Sakishi Toki	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-38706M	Ikaruga	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-38801M	Sengoku Turb	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-38802M	Seventh Cross	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.000
T-38804M	Espion-Age-nts	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-38805M	Sengoku Turb: Fanfan I Love Me Dunce-doublentendre	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-39001M	UnderCover AD2025 Kei	Original	Japanese	Dumped from original media	Japan	DC	1.005
T-39101M	Morita no Saikyou Shougi	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-39102M	Morita no Saikyou Reversi	Original	Japanese	Dumped from original media	Japan	DC	1.003
T-39206M	Doricatch: FunCargo	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-39401M	Kindan no Pet: Seaman: Gassé Hakase no Jikken-tou	Original	Japanese	Dumped from original media	Japan	DC	2.000
T-39402M	Kindan no Pet: Seaman: Gassé Hakase no Jikken-tou	Special Package-ban	Japanese	Dumped from original media	Japan	DC	1.005
T-39403M	Christmas Seaman: Omoi o Tsutaeru Mou Hitotsu no Houhou (Present Disc)	Message Kit	Japanese	Dumped from original media	Japan	DC	1.004
T-39405M	Kindan no Pet: Seaman: Gassé Hakase no Jikken-tou	2001-nen Taiouban	Japanese	Dumped from original media	Japan	DC	2.000
T-39501M	Web Mystery: Yochimu o Miru Neko (Disc 2)	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.009
T-39601M	Soukou no Kihei: Space Griffon	Original	Japanese	Dumped from original media	Japan	DC	1.001
T-39701M	Sekai Fushigi Hakken! Troia	Original	Japanese	Dumped from original media	Japan	DC	1.002
T-39801M	Kitahei Gold	Original	Japanese	Dumped from original media	Japan	DC	1.007
T-39802M	Eve Zero Kanzenban: Ark of the Matter (Disc 2)	Shokai Gentei Pack	Japanese	2 and more dumps from original media [!]	Japan	DC	1.002
T-40001M	Rune Caster	Original	Japanese	Dumped from original media	Japan	DC	1.007
T-40101M	Yume Baken '99: Internet	Original	Japanese	2 and more dumps from original media [!]	Japan	DC	1.003
T-40201D-50	Tokyo Highway Challenge	Original	English	2 and more dumps from original media [!]	Europe	DC	1.001
T-40201N	AeroWings	Original	English	2 and more dumps from original media [!]	USA	DC	1.002
T-40202D-50	AeroWings	Original	English / French / German	Dumped from original media	Europe	DC	1.001
T-40202N	Tokyo Xtreme Racer	Original	English	2 and more dumps from original media [!]	USA	DC	1.001
T-40203D-50	Ultimate Fighting Championship	Original	English	Dumped from original media	Europe	DC	1.000
T-40203N	Draconus: Cult of the Wyrm	Original	English	Dumped from original media	USA	DC	1.000
T-40204D-50	Tony Hawk's Skateboarding	Original	English	Dumped from original media	Europe	DC	1.001
T-40204N	Ultimate Fighting Championship	Original	English	Dumped from original media	USA	DC	1.001
T-40204ND	Ultimate Fighting Championship	Demo	N/A	Dumped from original media	USA	DC	0.800
T-40205N	Tony Hawk's Pro Skater	Original, Sega All Stars	English	2 and more dumps from original media [!]	USA	DC	1.000
T-40206D-50	Super Magnetic Neo	Original	English / French / German	Dumped from original media	Europe	DC	1.001
T-40206N	Super Magnetic Neo	Original	English	Dumped from original media	USA	DC	1.001
T-40206ND	Super Magnetic Neo	Demo	N/A	Dumped from original media	USA	DC	1.001
T-40207D-50	MagForce Racing	Original	English / French / German / Italian / Spanish	Dumped from original media	Europe	DC	1.002
T-40207N	SnoCross Championship Racing	Original	English	Dumped from original media	USA	DC	1.000
T-40208N	MagForce Racing	Original	English / French / German / Italian / Spanish	Dumped from original media	USA	DC	1.001
T-40209D-50	AeroWings 2: Airstrike	Original	English / German	Dumped from original media	Europe	DC	1.001
T-40209N	StarLancer	Original	English	Dumped from original media	USA	DC	1.002
T-40210D-50	Tokyo Highway Challenge 2	Original	N/A	Dumped from original media	Europe	DC	1.001
T-40210N	AeroWings 2: Airstrike	Original	N/A	Dumped from original media	USA	DC	1.001
T-40211N	Tokyo Xtreme Racer 2	Original	English	Dumped from original media	USA	DC	1.002
T-40212N	Soldier of Fortune	Original	English	Dumped from original media	USA	DC	1.001
T-40214D-50	Freestyle Scooter	Original	English	2 and more dumps from original media [!]	Europe	DC	1.000
T-40214N	The Next Tetris: On-Line Edition	Original	English	2 and more dumps from original media [!]	USA	DC	1.100
T-40215N	Red Dog: Superior Firepower	Original	N/A	Dumped from original media	USA	DC	1.002
T-40216N	Surf Rocket Racers	Original	English	Dumped from original media	USA	DC	1.000
T-40217N	Bangai-O	Original	English	Dumped from original media	USA	DC	1.001
T-40218N	Record of Lodoss War	Original	English	Dumped from original media	USA	DC	1.001
